id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad,nombre,categoria,precio,costo,fecha_registro,edad_nino,tipo_suscripcion,estado,municipio,latitud,longitud,Ingreso_Total,Costo_Total,Utilidad
1671,51126,2024-05-03,JUG-053,PROD-05,UBI-PUE197,2,Mochila Ergonómica,Accesorios,450.0,180.0,2023-09-25,6,Gratuita,Puebla,Amozoc De Mota,19.048101199294088,-98.0705942306248,900.0,360.0,540.0
1673,51127,2024-04-04,JUG-157,PROD-06,UBI-PUE001,1,Lapicera Colección,Papelería,95.0,25.0,2023-07-09,6,Premium,Puebla,Xicotepec De Juárez,20.284964366428078,-97.95489225438446,95.0,25.0,70.0
1675,51128,2025-07-20,JUG-141,PROD-02,UBI-PUE239,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-05-15,9,Gratuita,Puebla,Chignahuapan,19.833722392641118,-98.02026498256896,160.0,10.0,150.0
1676,51129,2024-08-29,JUG-084,PROD-03,UBI-PUE114,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-12-17,7,Premium,Puebla,San Andrés Cholula,19.023991397638422,-98.31374286599394,280.0,90.0,190.0
1677,51130,2025-02-11,JUG-037,PROD-08,UBI-PUE011,1,Planilla Stickers,Papelería,35.0,8.0,2024-04-15,9,Gratuita,Puebla,Huauchinango,20.18502866253168,-98.06157979846836,35.0,8.0,27.0
1678,51131,2023-09-14,JUG-069,PROD-08,UBI-PUE043,1,Planilla Stickers,Papelería,35.0,8.0,2023-03-27,7,Gratuita,Puebla,Tehuacán,18.46785951207198,-97.4096835286485,35.0,8.0,27.0
1679,51132,2026-04-13,JUG-162,PROD-01,UBI-PUE091,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-05-13,10,Gratuita,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,450.0,135.0,315.0
1680,51132,2026-04-13,JUG-162,PROD-01,UBI-PUE091,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-05-13,10,Gratuita,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,150.0,45.0,105.0
1681,51133,2023-05-24,JUG-105,PROD-02,UBI-PUE149,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-03-09,11,Gratuita,Puebla,Puebla (Centro),19.059843148924525,-98.2201317990469,80.0,5.0,75.0
1682,51133,2023-05-24,JUG-105,PROD-07,UBI-PUE149,3,Libreta de Tareas,Papelería,110.0,30.0,2023-03-09,11,Gratuita,Puebla,Puebla (Centro),19.059843148924525,-98.2201317990469,330.0,90.0,240.0
1683,51133,2023-05-24,JUG-105,PROD-08,UBI-PUE149,1,Planilla Stickers,Papelería,35.0,8.0,2023-03-09,11,Gratuita,Puebla,Puebla (Centro),19.059843148924525,-98.2201317990469,35.0,8.0,27.0
1684,51134,2026-03-03,JUG-049,PROD-07,UBI-PUE185,1,Libreta de Tareas,Papelería,110.0,30.0,2025-08-17,10,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.15108205271274,-98.2386749394796,110.0,30.0,80.0
1685,51135,2025-08-03,JUG-240,PROD-07,UBI-PUE109,2,Libreta de Tareas,Papelería,110.0,30.0,2024-11-13,12,Gratuita,Puebla,San Andrés Cholula,19.025770525707348,-98.31128679543386,220.0,60.0,160.0
1686,51136,2026-01-23,JUG-009,PROD-05,UBI-PUE184,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-04-08,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.1364869095899,-98.23343926739408,450.0,180.0,270.0
1687,51137,2026-05-24,JUG-243,PROD-03,UBI-PUE237,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-05-31,7,Gratuita,Puebla,Chignahuapan,19.834778562596803,-98.02894097235315,280.0,90.0,190.0
1688,51137,2026-05-24,JUG-243,PROD-07,UBI-PUE237,1,Libreta de Tareas,Papelería,110.0,30.0,2025-05-31,7,Gratuita,Puebla,Chignahuapan,19.834778562596803,-98.02894097235315,110.0,30.0,80.0
1689,51138,2023-12-19,JUG-247,PROD-03,UBI-PUE255,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-03-25,11,Premium,Puebla,Heroica Puebla De Zaragoza,18.96028779760123,-98.26448011474255,280.0,90.0,190.0
1690,51139,2023-05-25,JUG-203,PROD-06,UBI-PUE084,2,Lapicera Colección,Papelería,95.0,25.0,2023-03-19,11,Gratuita,Puebla,Atlixco,18.91663609000686,-98.41581121942168,190.0,50.0,140.0
1691,51140,2026-03-27,JUG-199,PROD-07,UBI-PUE038,2,Libreta de Tareas,Papelería,110.0,30.0,2025-01-07,12,Gratuita,Puebla,Tehuacán,18.4818615525592,-97.39148742222316,220.0,60.0,160.0
1692,51141,2025-08-03,JUG-224,PROD-01,UBI-PUE033,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-12-07,6,Gratuita,Puebla,Tehuacán,18.45939260751467,-97.37912780276442,300.0,90.0,210.0
1693,51142,2023-03-09,JUG-232,PROD-02,UBI-PUE199,2,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-01-21,12,Premium,Puebla,Amozoc De Mota,19.04898159144052,-98.07434532032558,160.0,10.0,150.0
1694,51143,2026-07-12,JUG-129,PROD-08,UBI-PUE128,2,Planilla Stickers,Papelería,35.0,8.0,2025-06-25,6,Gratuita,Puebla,San Andrés Cholula,19.016694322033104,-98.31540880167653,70.0,16.0,54.0
1695,51144,2025-10-03,JUG-212,PROD-06,UBI-PUE277,1,Lapicera Colección,Papelería,95.0,25.0,2024-11-09,10,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.996241937648115,-98.19071328242671,95.0,25.0,70.0
1696,51145,2024-09-02,JUG-042,PROD-02,UBI-PUE258,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-02-21,6,Premium,Puebla,Heroica Puebla De Zaragoza,18.969638991752745,-98.27335760491282,80.0,5.0,75.0
1697,51146,2024-12-27,JUG-198,PROD-04,UBI-PUE046,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-10-04,7,Gratuita,Puebla,Tehuacán,18.460858063197517,-97.38736754907023,120.0,35.0,85.0
1698,51147,2025-12-21,JUG-061,PROD-06,UBI-PUE193,1,Lapicera Colección,Papelería,95.0,25.0,2025-01-19,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,95.0,25.0,70.0
1699,51148,2024-06-21,JUG-035,PROD-03,UBI-PUE158,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-07-02,12,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90129448460776,-98.25925244385704,280.0,90.0,190.0
1700,51148,2024-06-21,JUG-035,PROD-08,UBI-PUE158,3,Planilla Stickers,Papelería,35.0,8.0,2023-07-02,12,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.90129448460776,-98.25925244385704,105.0,24.0,81.0
1701,51149,2026-04-05,JUG-224,PROD-05,UBI-PUE269,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-12-07,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.98506390301563,-98.26729492882036,450.0,180.0,270.0
1702,51149,2026-04-05,JUG-224,PROD-02,UBI-PUE269,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2024-12-07,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.98506390301563,-98.26729492882036,80.0,5.0,75.0
1703,51149,2026-04-05,JUG-224,PROD-06,UBI-PUE269,1,Lapicera Colección,Papelería,95.0,25.0,2024-12-07,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.98506390301563,-98.26729492882036,95.0,25.0,70.0
1704,51150,2026-02-22,JUG-030,PROD-05,UBI-PUE240,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-01-03,7,Gratuita,Puebla,Chignahuapan,19.83295426462626,-98.02924718375728,450.0,180.0,270.0
1705,51150,2026-02-22,JUG-030,PROD-07,UBI-PUE240,1,Libreta de Tareas,Papelería,110.0,30.0,2025-01-03,7,Gratuita,Puebla,Chignahuapan,19.83295426462626,-98.02924718375728,110.0,30.0,80.0
1706,51151,2024-12-01,JUG-065,PROD-01,UBI-PUE270,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-11-04,12,Premium,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,150.0,45.0,105.0
1707,51152,2026-08-08,JUG-133,PROD-06,UBI-PUE262,1,Lapicera Colección,Papelería,95.0,25.0,2025-03-28,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.961926000889537,-98.2395798374358,95.0,25.0,70.0
1708,51152,2026-08-08,JUG-133,PROD-07,UBI-PUE262,1,Libreta de Tareas,Papelería,110.0,30.0,2025-03-28,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.961926000889537,-98.2395798374358,110.0,30.0,80.0
1709,51152,2026-08-08,JUG-133,PROD-01,UBI-PUE262,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-28,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.961926000889537,-98.2395798374358,150.0,45.0,105.0
1710,51153,2025-07-31,JUG-141,PROD-01,UBI-PUE173,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-05-15,9,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.90254744576637,-98.22136821493427,150.0,45.0,105.0
1711,51154,2026-12-13,JUG-050,PROD-08,UBI-PUE146,1,Planilla Stickers,Papelería,35.0,8.0,2025-08-07,10,Gratuita,Puebla,Puebla (Centro),19.022993134592785,-98.19674196670908,35.0,8.0,27.0
1712,51155,2024-05-28,JUG-135,PROD-08,UBI-PUE264,1,Planilla Stickers,Papelería,35.0,8.0,2023-05-21,11,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.96581666919857,-98.2548087026872,35.0,8.0,27.0
1713,51156,2023-10-14,JUG-149,PROD-07,UBI-PUE113,1,Libreta de Tareas,Papelería,110.0,30.0,2023-01-04,7,Gratuita,Puebla,San Andrés Cholula,19.026497399053145,-98.32282718480278,110.0,30.0,80.0
1714,51157,2023-10-16,JUG-248,PROD-04,UBI-PUE160,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-03-18,8,Gratuita,Puebla,Puebla (San Andrés Azumiatla),18.906638196336388,-98.245983260958,120.0,35.0,85.0
1715,51158,2024-09-23,JUG-074,PROD-05,UBI-PUE288,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-10-20,9,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.121478555274138,-98.22252203203324,450.0,180.0,270.0
1716,51159,2025-02-13,JUG-137,PROD-05,UBI-PUE231,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-02-06,11,Gratuita,Puebla,Chignahuapan,19.8383854302683,-98.04206960903008,450.0,180.0,270.0
1717,51160,2024-01-17,JUG-225,PROD-02,UBI-PUE107,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-01-15,8,Gratuita,Puebla,San Andrés Cholula,19.020288337830102,-98.31577151651317,80.0,5.0,75.0
1718,51161,2025-10-12,JUG-038,PROD-02,UBI-PUE120,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-04-16,8,Gratuita,Puebla,San Andrés Cholula,19.021566928048514,-98.3172196412786,80.0,5.0,75.0
1719,51162,2024-10-31,JUG-084,PROD-01,UBI-PUE091,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-12-17,7,Premium,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,150.0,45.0,105.0
1720,51162,2024-10-31,JUG-084,PROD-06,UBI-PUE091,1,Lapicera Colección,Papelería,95.0,25.0,2023-12-17,7,Premium,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,95.0,25.0,70.0
1721,51163,2025-01-05,JUG-012,PROD-07,UBI-PUE052,3,Libreta de Tareas,Papelería,110.0,30.0,2023-09-07,6,Gratuita,Puebla,Tehuacán,18.47893098831278,-97.43182784586894,330.0,90.0,240.0
1722,51164,2025-02-25,JUG-088,PROD-08,UBI-PUE043,1,Planilla Stickers,Papelería,35.0,8.0,2024-06-28,9,Gratuita,Puebla,Tehuacán,18.46785951207198,-97.4096835286485,35.0,8.0,27.0
1723,51165,2024-03-17,JUG-242,PROD-07,UBI-PUE112,1,Libreta de Tareas,Papelería,110.0,30.0,2023-11-03,9,Gratuita,Puebla,San Andrés Cholula,19.020963820680517,-98.31583531055568,110.0,30.0,80.0
1724,51166,2024-05-19,JUG-126,PROD-04,UBI-PUE091,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-12-22,11,Gratuita,Puebla,San Andrés Cholula,19.0165978317972,-98.29862292983948,120.0,35.0,85.0
1725,51167,2025-05-20,JUG-156,PROD-07,UBI-PUE005,1,Libreta de Tareas,Papelería,110.0,30.0,2024-03-21,12,Gratuita,Puebla,Xicotepec De Juárez,20.267550923885214,-97.96922806008055,110.0,30.0,80.0
1726,51167,2025-05-20,JUG-156,PROD-08,UBI-PUE005,2,Planilla Stickers,Papelería,35.0,8.0,2024-03-21,12,Gratuita,Puebla,Xicotepec De Juárez,20.267550923885214,-97.96922806008055,70.0,16.0,54.0
1727,51167,2025-05-20,JUG-156,PROD-06,UBI-PUE005,1,Lapicera Colección,Papelería,95.0,25.0,2024-03-21,12,Gratuita,Puebla,Xicotepec De Juárez,20.267550923885214,-97.96922806008055,95.0,25.0,70.0
1728,51168,2024-11-08,JUG-095,PROD-08,UBI-PUE272,3,Planilla Stickers,Papelería,35.0,8.0,2024-08-09,7,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.97646435003925,-98.25278781073727,105.0,24.0,81.0
1729,51169,2026-10-18,JUG-043,PROD-04,UBI-PUE229,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2025-09-13,9,Premium,Puebla,Chignahuapan,19.83583590938461,-98.034268084546,120.0,35.0,85.0
1730,51170,2025-07-19,JUG-051,PROD-01,UBI-PUE053,2,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-08-17,7,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,300.0,90.0,210.0
1731,51170,2025-07-19,JUG-051,PROD-01,UBI-PUE053,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-08-17,7,Gratuita,Puebla,Tehuacán,18.47209280845156,-97.43251449139444,150.0,45.0,105.0
1732,51171,2024-07-27,JUG-130,PROD-05,UBI-PUE113,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-01-18,7,Gratuita,Puebla,San Andrés Cholula,19.026497399053145,-98.32282718480278,450.0,180.0,270.0
1733,51172,2024-03-10,JUG-192,PROD-07,UBI-PUE088,1,Libreta de Tareas,Papelería,110.0,30.0,2023-05-07,11,Gratuita,Puebla,Atlixco,18.90080230025062,-98.43958632072618,110.0,30.0,80.0
1734,51172,2024-03-10,JUG-192,PROD-06,UBI-PUE088,1,Lapicera Colección,Papelería,95.0,25.0,2023-05-07,11,Gratuita,Puebla,Atlixco,18.90080230025062,-98.43958632072618,95.0,25.0,70.0
1735,51173,2024-11-18,JUG-076,PROD-07,UBI-PUE239,1,Libreta de Tareas,Papelería,110.0,30.0,2024-06-22,9,Gratuita,Puebla,Chignahuapan,19.833722392641118,-98.02026498256896,110.0,30.0,80.0
1736,51174,2025-03-25,JUG-098,PROD-01,UBI-PUE275,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-07-26,8,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.983957550633328,-98.21460311369783,150.0,45.0,105.0
1737,51175,2023-07-21,JUG-197,PROD-06,UBI-PUE016,1,Lapicera Colección,Papelería,95.0,25.0,2023-03-17,11,Premium,Puebla,Huauchinango,20.15956986369228,-98.04484281378468,95.0,25.0,70.0
1738,51176,2024-11-03,JUG-173,PROD-06,UBI-PUE249,1,Lapicera Colección,Papelería,95.0,25.0,2023-09-13,9,Gratuita,Puebla,San Antonio Matlahuacales,19.75767649860954,-98.07966778906172,95.0,25.0,70.0
1739,51177,2024-08-01,JUG-059,PROD-08,UBI-PUE155,1,Planilla Stickers,Papelería,35.0,8.0,2023-12-09,10,Premium,Puebla,Puebla (Centro),19.009233700783795,-98.2024594818567,35.0,8.0,27.0
1740,51178,2024-05-25,JUG-176,PROD-08,UBI-PUE199,1,Planilla Stickers,Papelería,35.0,8.0,2023-07-29,10,Gratuita,Puebla,Amozoc De Mota,19.04898159144052,-98.07434532032558,35.0,8.0,27.0
1741,51179,2024-12-08,JUG-227,PROD-05,UBI-PUE193,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-05-22,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,450.0,180.0,270.0
1742,51179,2024-12-08,JUG-227,PROD-06,UBI-PUE193,1,Lapicera Colección,Papelería,95.0,25.0,2024-05-22,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,95.0,25.0,70.0
1743,51180,2025-10-01,JUG-224,PROD-08,UBI-PUE104,1,Planilla Stickers,Papelería,35.0,8.0,2024-12-07,6,Gratuita,Puebla,San Andrés Cholula,19.0498645292596,-98.29089816786774,35.0,8.0,27.0
1744,51181,2026-02-21,JUG-078,PROD-02,UBI-PUE119,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-05-09,7,Gratuita,Puebla,San Andrés Cholula,19.02112062880673,-98.3160904867258,80.0,5.0,75.0
1746,51181,2026-02-21,JUG-078,PROD-01,UBI-PUE119,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-05-09,7,Gratuita,Puebla,San Andrés Cholula,19.02112062880673,-98.3160904867258,150.0,45.0,105.0
1747,51182,2026-05-22,JUG-127,PROD-03,UBI-PUE214,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-09-25,6,Gratuita,Puebla,Amozoc De Mota,19.04353018681422,-98.03695445402629,280.0,90.0,190.0
1748,51182,2026-05-22,JUG-127,PROD-01,UBI-PUE214,3,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-09-25,6,Gratuita,Puebla,Amozoc De Mota,19.04353018681422,-98.03695445402629,450.0,135.0,315.0
1749,51183,2024-07-24,JUG-180,PROD-01,UBI-PUE069,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-04-06,11,Gratuita,Puebla,Atlixco,18.90426074775045,-98.44375743321434,150.0,45.0,105.0
1750,51183,2024-07-24,JUG-180,PROD-05,UBI-PUE069,1,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-06,11,Gratuita,Puebla,Atlixco,18.90426074775045,-98.44375743321434,450.0,180.0,270.0
1751,51184,2024-12-13,JUG-236,PROD-08,UBI-PUE279,1,Planilla Stickers,Papelería,35.0,8.0,2024-05-25,12,Premium,Puebla,Heroica Puebla De Zaragoza,19.02046682128743,-98.22326407986034,35.0,8.0,27.0
1752,51185,2024-02-22,JUG-242,PROD-08,UBI-PUE060,1,Planilla Stickers,Papelería,35.0,8.0,2023-11-03,9,Gratuita,Puebla,Zacatlán,19.963880331050078,-97.95651100965938,35.0,8.0,27.0
1753,51186,2025-06-25,JUG-211,PROD-03,UBI-PUE243,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-03-23,6,Premium,Puebla,Chignahuapan,19.835786718276207,-98.01454903635826,280.0,90.0,190.0
1754,51186,2025-06-25,JUG-211,PROD-01,UBI-PUE243,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-03-23,6,Premium,Puebla,Chignahuapan,19.835786718276207,-98.01454903635826,150.0,45.0,105.0
1756,51187,2026-01-31,JUG-093,PROD-03,UBI-PUE208,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-07-02,11,Premium,Puebla,Amozoc De Mota,19.03914893321776,-98.05274730111245,280.0,90.0,190.0
1758,51188,2025-09-27,JUG-174,PROD-06,UBI-PUE285,1,Lapicera Colección,Papelería,95.0,25.0,2025-06-12,12,Gratuita,Puebla,Heroica Puebla De Zaragoza,19.084563578688144,-98.22735621767065,95.0,25.0,70.0
1759,51189,2025-01-05,JUG-230,PROD-04,UBI-PUE016,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-10-13,9,Gratuita,Puebla,Huauchinango,20.15956986369228,-98.04484281378468,120.0,35.0,85.0
1760,51189,2025-01-05,JUG-230,PROD-02,UBI-PUE016,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-10-13,9,Gratuita,Puebla,Huauchinango,20.15956986369228,-98.04484281378468,80.0,5.0,75.0
1761,51189,2025-01-05,JUG-230,PROD-07,UBI-PUE016,1,Libreta de Tareas,Papelería,110.0,30.0,2023-10-13,9,Gratuita,Puebla,Huauchinango,20.15956986369228,-98.04484281378468,110.0,30.0,80.0
1762,51190,2023-11-13,JUG-085,PROD-02,UBI-PUE143,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-10-16,11,Premium,Puebla,Puebla (Centro),18.9694232142765,-98.22065157231933,80.0,5.0,75.0
1763,51191,2024-06-09,JUG-213,PROD-01,UBI-PUE203,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2023-08-15,10,Gratuita,Puebla,Amozoc De Mota,19.038464820826707,-98.07272495152884,150.0,45.0,105.0
1764,51192,2024-08-27,JUG-141,PROD-04,UBI-PUE060,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2024-05-15,9,Gratuita,Puebla,Zacatlán,19.963880331050078,-97.95651100965938,120.0,35.0,85.0
1765,51193,2025-06-15,JUG-179,PROD-03,UBI-PUE193,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-04-02,10,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,280.0,90.0,190.0
1766,51193,2025-06-15,JUG-179,PROD-05,UBI-PUE193,2,Mochila Ergonómica,Accesorios,450.0,180.0,2024-04-02,10,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,900.0,360.0,540.0
1767,51193,2025-06-15,JUG-179,PROD-07,UBI-PUE193,1,Libreta de Tareas,Papelería,110.0,30.0,2024-04-02,10,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.14483873271919,-98.22751694973678,110.0,30.0,80.0
1768,51194,2025-09-21,JUG-076,PROD-01,UBI-PUE255,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2024-06-22,9,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.96028779760123,-98.26448011474255,150.0,45.0,105.0
1769,51195,2024-11-22,JUG-053,PROD-08,UBI-PUE253,1,Planilla Stickers,Papelería,35.0,8.0,2023-09-25,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.95448569820932,-98.2515608404298,35.0,8.0,27.0
1770,51195,2024-11-22,JUG-053,PROD-03,UBI-PUE253,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-09-25,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.95448569820932,-98.2515608404298,280.0,90.0,190.0
1771,51196,2025-04-30,JUG-206,PROD-08,UBI-PUE213,1,Planilla Stickers,Papelería,35.0,8.0,2024-01-07,11,Gratuita,Puebla,Amozoc De Mota,19.0261667623746,-98.02837138495774,35.0,8.0,27.0
1772,51197,2023-08-08,JUG-152,PROD-05,UBI-PUE015,1,Mochila Ergonómica,Accesorios,450.0,180.0,2023-05-19,7,Premium,Puebla,Huauchinango,20.168674278579942,-98.0423537237548,450.0,180.0,270.0
1773,51198,2026-04-05,JUG-195,PROD-01,UBI-PUE092,1,Cómic Oficial Vol 1 (Físico),Lectura,150.0,45.0,2025-08-15,7,Gratuita,Puebla,San Andrés Cholula,19.01318964762994,-98.30875095153036,150.0,45.0,105.0
1774,51198,2026-04-05,JUG-195,PROD-03,UBI-PUE092,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-08-15,7,Gratuita,Puebla,San Andrés Cholula,19.01318964762994,-98.30875095153036,280.0,90.0,190.0
1775,51199,2025-05-21,JUG-030,PROD-08,UBI-PUE180,2,Planilla Stickers,Papelería,35.0,8.0,2025-01-03,7,Gratuita,Puebla,Cuautlancingo (San Lorenzo Almecatla),19.155541422273828,-98.2415931829629,70.0,16.0,54.0
1777,51201,2025-05-21,JUG-075,PROD-02,UBI-PUE056,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-03-24,11,Gratuita,Puebla,Zacatlán,19.938385618481306,-97.96320580353284,80.0,5.0,75.0
1778,51202,2024-08-20,JUG-054,PROD-07,UBI-PUE145,1,Libreta de Tareas,Papelería,110.0,30.0,2024-07-02,9,Gratuita,Puebla,Puebla (Centro),19.010707979772057,-98.20349902916412,110.0,30.0,80.0
1779,51202,2024-08-20,JUG-054,PROD-03,UBI-PUE145,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-07-02,9,Gratuita,Puebla,Puebla (Centro),19.010707979772057,-98.20349902916412,280.0,90.0,190.0
1780,51203,2026-04-16,JUG-073,PROD-05,UBI-PUE171,1,Mochila Ergonómica,Accesorios,450.0,180.0,2025-06-06,6,Gratuita,Puebla,Puebla (La Paz Tlaxcolpan),18.905044386179316,-98.2250803922242,450.0,180.0,270.0
1781,51204,2026-07-02,JUG-204,PROD-05,UBI-PUE270,2,Mochila Ergonómica,Accesorios,450.0,180.0,2025-07-06,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,900.0,360.0,540.0
1782,51204,2026-07-02,JUG-204,PROD-02,UBI-PUE270,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2025-07-06,6,Gratuita,Puebla,Heroica Puebla De Zaragoza,18.984381415030644,-98.25314868432146,80.0,5.0,75.0
1783,51205,2024-04-02,JUG-225,PROD-04,UBI-PUE014,1,Botella de Agua TDAH,Accesorios,120.0,35.0,2023-01-15,8,Gratuita,Puebla,Huauchinango,20.174394479847276,-98.04578695138224,120.0,35.0,85.0
1784,51206,2024-11-07,JUG-173,PROD-03,UBI-PUE221,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2023-09-13,9,Gratuita,Puebla,Villa Avila Camacho,20.38321261244506,-97.88285249412878,280.0,90.0,190.0
1785,51206,2024-11-07,JUG-173,PROD-02,UBI-PUE221,1,Cómic Oficial Vol 1 (Virtual),Lectura,80.0,5.0,2023-09-13,9,Gratuita,Puebla,Villa Avila Camacho,20.38321261244506,-97.88285249412878,80.0,5.0,75.0
1786,51207,2025-07-13,JUG-156,PROD-03,UBI-PUE113,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2024-03-21,12,Gratuita,Puebla,San Andrés Cholula,19.026497399053145,-98.32282718480278,280.0,90.0,190.0
1787,51208,2026-05-14,JUG-120,PROD-03,UBI-PUE221,1,Peluche Personaje Coleccionable,Peluches,280.0,90.0,2025-01-20,7,Gratuita,Puebla,Villa Avila Camacho,20.38321261244506,-97.88285249412878,280.0,90.0,190.0
1788,51208,2026-05-14,JUG-120,PROD-05,UBI-PUE221,2,Mochila Ergonómica,Accesorios,450.0,180.0,2025-01-20,7,Gratuita,Puebla,Villa Avila Camacho,20.38321261244506,-97.88285249412878,900.0,360.0,540.0
1789,51209,2024-11-06,JUG-020,PROD-06,UBI-PUE118,1,Lapicera Colección,Papelería,95.0,25.0,2024-06-10,6,Gratuita,Puebla,San Andrés Cholula,19.01946810496396,-98.31509529966232,95.0,25.0,70.0
